GUID,Taxon,Synonymie,Aggregatzugehörigkeit,Taxonname deutsch,Nordtirol,Nordtirol,Nordtirol,Nordtirol,Osttirol,Osttirol,Osttirol,Osttirol,Kommentar
,,,,,RL,A,B,R,RL,A,B,R,
2682A198-089D-473A-8ED7-392BDEC04FCF,Carduus defloratus subsp. summanus,syn. C. crassifolius s. str.,,Dickblättrige Berg-Ringdistel,LC,3,0,0,LC,4,0,0,
11057AC6-B725-425B-8B3E-2F314C2A5912,Carduus defloratus subsp. tridentinus,syn. C. defloratus subsp. rhaeticus auct.,,Trientiner Berg-Ringdistel,LC,dd,0,0,LC,3,0,0,
DC44FAAF-114B-4C98-A8F5-8444645E4213,Carduus defloratus subsp. viridis,syn. C. defloratus subsp. defloratus auct.,,Grüne Berg-Ringdistel,LC,5,0,0,LC,5,0,0,
D6F0C709-CF81-4B08-91E0-63AF9EBBE3AD,Carduus hamulosus,,,Haken-Ringdistel,u,,,,-,,,,
426B0094-8EF9-4317-9681-55853363BA9B,Carduus nutans,inkl. subsp. platylepis,,Nickende Ringdistel,VU,4,-3,-2,EN,2,-2,-2,
517FE747-CFD8-469E-A6E5-20029745CDFB,Carduus personata,,,Kletten-Ringdistel,LC,5,0,0,LC,5,0,0,
2E752169-6229-485A-8C6E-2E9BF03FDD7A,Carex acuta,syn. C. gracilis,,"Schlank-Segge, Spitz-S.",VU,3,-1,-2,RE,0,-3,,"OT: Die rezente Nachsuche früherer Angaben (u. a. von A. Ausserdorfer und A. Polatschek, Fundorte jeweils um Lienz) verlief negativ (Stöhr et al. 2023)."
EE668FA9-4A0A-4399-AC25-9518BD335707,Carex acutiformis,,,Sumpf-Segge,NT,4,-2,-1,NT,3,-1,-1,
E6606328-2909-418A-A11C-089B8D659B56,Carex agastachys,syn. C. pendula s.lat. p. p.,C. pendula agg.,Östliche Hänge-Segge,LC,4,-1,-1,-,,,,"NT: Carex agastachys wurde erst in jüngerer Zeit von Carex pendula s. str. abgetrennt (Miguez et al. 2017). Im Gebiet tritt wildwachsend nur C. agastachys auf. Als Zierpflanzen wird C. pendula verwendet und könnte verwildern, ist derzeit aber noch nicht nachgewiesen."
B12E7138-646B-4907-A546-6CA7D3234C52,Carex alba,,,Weiß-Segge,LC,5,0,0,LC,4,0,0,
67040933-D0D4-4897-B694-726D6968456C,Carex appropinquata,,,Wunder-Segge,EN,2,-2,-1,/,,,,"NT: Die Art kam v. a. im mittleren und östlichen Nordtirol vor, aktuell bestätigte Angaben gibt es von Absam und aus dem NSG Schwemm. Einige Bestände sind definitiv erloschen, dass die Art im Bereich Kufstein, Längsee, Thiersee noch vorkommt, kann aber nicht ausgeschlossen werden (Pagitz et al. 2023)."
B931B9CC-BCA4-4CF5-8681-A92BA367A869,Carex aterrima,,C. atrata agg.,Kohlschwarze Segge,LC,4,0,0,LC,5,0,0,
E56A8A1F-3EA9-4BEA-8CB2-695764B9574B,Carex atrata s. str.,,C. atrata agg.,"Trauer-Segge, Schwarze S.",LC,5,0,0,LC,5,0,0,
83A275F0-DBB0-450A-9219-BF98D2591356,Carex atrofusca,,,Schwarzrote Segge,EN,1,-1,-1,CR,1,0,-2,"NT: Die Art kommt in Nordtirol nur im Fimba- und Vesiltal vor. In jüngster Zeit wurden bei der Talstation der Piz Val Gronda-Bahn sowie an der Westflanke des Piz Val Gronda zwei große bis sehr große Populationen entdeckt (Pagitz et al. 2023). – OT: Das von Schneeweiss et al. (2003) gemeldete Vorkommen in Dabertal konnte zuletzt bestätigt werden, wobei lediglich sieben Individuen gezählt wurden (Stöhr et al. 2023). Das Vorkommen ist das einzig bekannte für diese Art in Osttirol. "
0C5D957A-7E4A-4EA1-B894-D54A7E5D96A4,Carex baldensis,,,Monte-Baldo-Segge,LC,2,0,0,-,,,,NT: Die Art ist in Nordtirol und Österreich auf die Ammergauer Alpen in der Umgebung des Plansees beschränkt (Pagitz et al. 2023).
C5B9566F-9558-4F1D-99DD-02B3D23A64AD,Carex bebbii,,,Bebb-Segge,e?,,,,-,,,,
2AA7B565-D4DB-428F-A4D7-3F38080EB406,Carex bicolor,,,Zweifarbige Segge,VU,2,-1,-1,LC,4,-1,-1,
86C8EDDD-ACED-4E02-8941-55B32E8D3427,Carex brachystachys,,,Kurzährige Segge,LC,4,0,0,LC,3,0,0,
BBAE33A8-14C8-418D-B2DF-AD08BF921EA4,Carex brizoides,,,Seegras-Segge,LC,4,0,0,EN,2,-1,-2,
19CC90B8-C759-4E60-9D2C-F0F1D162B376,Carex brunnescens,,C. canescens agg.,Bräunliche Segge,LC,4,0,0,LC,5,0,0,
57F95650-1FBF-4C8F-A5AC-71D47AA20DFC,Carex buxbaumii s. str.,,C. buxbaumii agg.,"Moor-Segge, Buxbaum-S.",EN,2,-2,-1,/,,,,"NT: Fast alle Fundmeldungen stammen aus dem westlichen und mittleren Nordtirol, besonders vom Seefelder Plateau und der Umgebung von Nauders. Von ursprünglich 21 Quadranten der FKÖ sind nur mehr 8 besetzt (Pagitz et al. 2023)."
2BBE575C-082B-4962-BACF-2F6FE7943831,Carex canescens s. str.,,C. canescens agg.,Grau-Segge,LC,4,-1,0,LC,5,-2,-1,
259A5EE2-5752-43C5-A4F0-77F4E9FC97E8,Carex capillaris,,,Haarstiel-Segge,LC,5,0,0,LC,5,0,0,
9C774460-23F3-416E-B849-22220D5889BB,Carex capitata,,,Kopf-Segge,RE,0,-3,,-,,,,"NT: Ehemals um den Reschenpass, im Ehrwalder Becken und am Seefelder Plateau verbreitet, ist die Art aufgrund von Veränderungen der Wuchsorte in Nordtirol und damit in ganz Österreich ausgestorben, eine gezielte Nachsuche verlief erfolglos (Pagitz et al. 2023). "
30073B58-F249-4DE9-A105-36A46E8BC0FE,Carex caryophyllea,,,Frühlings-Segge,LC,5,-1,-1,LC,5,-1,-1,
258924E8-328D-4B32-B352-68F5D5DFEC31,Carex chordorrhiza,,,Strick-Segge,CR,1,-3,-3,-,,,,NT: Die Art galt in Nordtirol als ausgestorben und konnte im Zuge der Nachsuche bei der Wildmoosalm in der Gemeinde Telfs wiedergefunden werden (Pagitz et al. 2023).
7AFB8742-5486-4151-BF09-4C750E1F2590,Carex curvula subsp. curvula,,,Silikat-Krumm-Segge,LC,5,0,0,LC,5,0,0,
8F533410-9AC4-4E92-880D-4FABFAA94C86,Carex curvula subsp. rosae,,,Kalk-Krumm-Segge,LC,1,0,0,LC,4,0,0,
3378D8CB-0829-40AD-A365-C4CF24E9C8BB,Carex davalliana,,,Davall-Segge,LC,5,-1,-1,LC,5,-1,-1,
F8141108-A234-457C-A1F0-465D48C2FB57,Carex demissa,syn. C. tumidicarpa,C. flava agg.,Verkannte Gelb-Segge,VU,3,-2,-1,EN,1,-1,-1,
EE49D732-1DE7-449B-B017-58C4BFD09F22,Carex diandra,,,Draht-Segge,EN,3,-3,-2,CR,1,-3,-2,"NT: Die Art war v. a. entlang des Inntals und im Außerfern weit verbreitet, Nachweise nach 2000 gibt es beim Reschenpass und Seefeld und gehäuft im Nordosten Nordtirols. Viele Vorkommen sind erloschen. – OT: Aktuell zwei individuenarme Vorkommen in Sillian und Matrei in Osttirol."
A05293D3-37A2-457F-9975-FD3F3704BB42,Carex digitata s. str.,,,Finger-Segge,LC,5,0,0,LC,5,0,0,
CFF2FE6D-6C0B-4F5E-B227-7103AD28AEEB,Carex dioica,,,Zweihäusige Segge,EN,3,-3,-2,NT,4,-1,-2,"NT: Die Art ist in Nordtirol weit verbreitet aber stark zurückgegangen, die stärksten Rückgänge gibt es von Scharnitz über den Innsbrucker Raum bis ins Wipptal und seine Seitentäler."
8A3CBE4A-0EB8-4791-A23D-D6C46724829D,Carex distans,,,Lücken-Segge,EN,3,-3,-1,CR,1,-3,-2,"NT: Die ehedem in Nordtirol weitverbreitete Art ist v. a. im mittleren Nordtirol massiv zurückgegangen, wahrscheinlich bedingt durch den Rückgang extensiver Weiden. – OT: Über die wenigen und durchwegs individuenarmen Vorkommen in Osttirol berichten Stöhr et al. (2023)."
84F8206E-5E67-4E36-BE77-24AEAE8A479F,Carex disticha,,,Kamm-Segge,EN,2,-2,-1,-,,,,NT: Abgesehen von einem Vorkommen bei Reutte kommt diese seltene Art praktisch nur im Unterland vom Zillertal ostwärts vor.
6CC129DF-0B1F-42C7-829E-08E98C2975E5,Carex echinata,,,"Igel-Segge, Stern-S.",LC,5,-1,-1,LC,5,-1,-1,
422B3A7F-5CBB-453F-B0E7-B156D550D3D2,Carex elata,,,Steif-Segge,NT,4,-2,-2,VU,3,-1,-2,
C3F98A54-F211-4EE5-A16D-20BC766A7A30,Carex elongata,,,Walzen-Segge,EN,2,-2,-1,/,,,,"NT: Die Art kommt im Außerfern und (abgesehen von erloschenen Vorkommen zwischen Innsbruck und Radfeld) nur mehr im Nordosten Nordtirols vor, allerdings gibt es nur einen einzigen Nachweis nach dem Jahr 2000."
8F985862-55AB-4B0A-B8CF-D14CF7340106,Carex ericetorum,,,Heide-Segge,LC,4,-1,0,LC,4,-1,-1,OT: In Tieflagen vom Aussterben bedroht (CR).
4DDA3A5D-3999-4150-A9EA-CDA3C0878B9F,Carex ferruginea,,,Rost-Segge,LC,5,0,0,LC,5,0,0,
A99D2C15-244C-4858-8BEC-FD7FBDF0764E,Carex firma,,,Polster-Segge,LC,5,0,0,LC,4,0,0,
0794E7B9-33E6-4748-97C2-F1287EF9F756,Carex flacca subsp. flacca,,,Blau-Segge,LC,5,-1,0,LC,5,0,0,
0119BFD4-B519-4553-A3CA-396491A6B8DC,Carex flava s. str.,,C. flava agg.,Große Gelb-Segge,LC,5,-1,0,LC,5,-1,-1,NT: In Tieflagen auf der Vorwarnstufe (NT).
6A8A591A-0387-45A9-A19F-5D0FCCEB75CD,Carex frigida,,,Kälte-Segge,LC,5,0,0,LC,5,0,0,
228F835E-3A66-4C1A-9B6D-573028B2E1D3,Carex fuliginosa,,,Ruß-Segge,LC,3,0,0,LC,5,0,0,
4EE9DECE-945C-45C4-AC1D-F319B3DA5D6A,Carex hartmaniorum,syn. C. hartmanii,C. buxbaumii agg.,Hartman-Segge,EN,2,-2,-2,EN,2,-1,-2,"NT: Der Verbreitungsschwerpunkt liegt im mittleren Nordtirol, wo die Art an weniger als der Hälfte ihrer Wuchsorte rezent bestätigt werden konnte. Erfolgreich war die Nachsuche auch im nördlichen Außerfern (Pagitz et al. 2023)."
8F397F84-A678-425E-9B05-26F246E2744D,Carex heleonastes,,,"Schlenken-Segge, Torf-S.",RE,0,-3,,-,,,,"NT: Es konnte keiner der beiden historischen Funde (Reither Moor bei Seefeld, Tannheimertal bei Schattwald-Rehbach) bestätigt werden (Pagitz et al. 2023)."
1528CAE3-254A-452D-8C45-95208E0737AC,Carex hirta,,,Rauhaarige Segge,LC,5,1,0,LC,5,0,0,
AC937393-ED7D-47BD-8E17-1CA3D59A5184,Carex hostiana,,,Saum-Segge,LC,5,-1,-2,EN,2,-2,-2,
D9A03858-097A-41AF-A5E7-59EE9DE9F48A,Carex humilis,,,Erd-Segge,LC,4,0,0,LC,4,0,0,
CF219470-A61A-446F-8FBA-C126EFE00327,Carex lachenalii,,,Schneehuhn-Segge,LC,4,0,0,LC,4,-1,-1,
89A3C2AA-3ED2-4E32-8106-9A709CACD799,Carex lasiocarpa,,,Faden-Segge,VU,3,-2,-1,/,,,,"NT: Die Art war im nördlichen Nordtirol weit verbreitet, rezente Nachweise stammen aus Schattwald, dem Schwarzsee bei Kitzbühel, der Wildmoosalm bei Telfs, dem Reither Moor, der Schwemm und dem Schwarzen See bei Nauders (Pagitz et al. 2023). – OT: Der einzige Beleg war falsch bestimmt und weitere Angaben konnten nicht bestätigt werden (Stöhr et al. 2023)."
633E4166-EC26-4245-9828-9965DD9EE652,Carex lepidocarpa,,C. flava agg.,Mittlere Gelb-Segge,LC,5,-1,-1,CR,1,dd,-2,OT: Aktuell werden hier nur rezente Angaben aus dem Virgental (O. Stöhr ined.) und aus dem hinteren Defereggental (G. Karrer ined.) berücksichtigt.
CBB98FFE-DD31-4717-85C8-38D6C85431B3,Carex leporina,,,Hasen-Segge,LC,5,0,0,LC,5,0,0,
D0A51D99-E494-445F-887C-3964391C63B9,Carex limosa,,,Schlamm-Segge,NT,4,-2,-1,VU,3,-1,-2,
6427613C-4614-423A-97A1-9C420EE5EA5C,Carex liparocarpos,,,Glanz-Segge,RE,0,-3,,RE,0,-3,,"NT: Gesicherte Vorkommen an der Sill in Innsbruck und am Inn bei Schönwies und Prutz konnten nicht bestätigt werden, viele weitere Angaben dürften auf Verwechslungen zurückgehen (Pagitz et al. 2023). – OT: Die Nachsuche der bisherigen Angaben verlief erfolglos."
734B2441-75AE-4DD7-B110-9DF3CCE65345,Carex maritima,,,Simsen-Segge,RE,0,-3,,/,,,,NT: Die 1970 letztmalig beobachtete Art kam als Schwemmling entlang des Inns zwischen Ried im Oberinntal und Kranebitten vor (Pagitz et al. 2023).
5A542F9A-68CF-4E23-B0C1-3A255904DB5B,Carex microglochin,,,Grannen-Segge,EN,1,-2,0,-,,,,"NT: Die Art war immer auf das südwestlichste Nordtirol beschränkt, die meisten Vorkommen sind erloschen, mit Ausnahme des Fimba- und Vesiltales, wo es noch großflächige, ungestörte Bestände gibt. "
977F9312-D810-468A-BDCF-EB62FFBFE873,Carex montana,,,Berg-Segge,LC,5,-1,0,LC,4,-1,-1,
82884E29-EA9F-40E1-9121-FE921E4C357B,Carex mucronata,,,Stachelspitzige Segge,LC,5,0,0,LC,4,0,0,
7BE859DB-8BF7-4F6E-91DA-8C56B6EC9AE7,Carex muricata s. strictiss.,,C. muricata agg.,"Eigentliche Stachel-S., Sparrige S.",LC,2,0,0,DD,dd,dd,dd,
0F0D7D18-D3BC-4D32-BCBF-3335CFD03B50,Carex myosuroides,syn. Kobresia myosuroides,,Nacktried,LC,4,0,0,LC,5,0,0,
C6CF048E-50F9-48B2-B273-D4315A8DE6C6,Carex nigra,,,Braun-Segge,LC,5,-1,0,LC,5,-1,-1,NT: In Tieflagen auf der Vorwarnstufe (NT).
77403410-B849-4FF7-BE87-641963BBFEEC,Carex norvegica,,,Norwegische Segge,VU,2,-1,-1,CR,1,-3,-2,"NT: Die Angaben stammten aus dem Oberen Gericht, dem Venter Tal und dem obersten Stubaital. Rezent nachgewiesen werden konnte die Art bei Vent und im Platzertal (Pagitz et al. 2023). – OT: Rezent ist nur ein Vorkommen in den Leckfeldern (Karnische Alpen) bekannt (Stöhr 2022). "
26EA3B96-A9E1-426D-A0FB-3A8308D8839C,Carex ornithopoda subsp. elongata,,C. ornithopoda agg.,Kastanienbraune Vogelfuß-Segge,LC,1,0,0,LC,1,0,0,
3DB5CB87-2543-4085-9FCE-E8260D1C4915,Carex ornithopoda subsp. ornithopoda,,C. ornithopoda agg.,Eigentliche Vogelfuß-Segge,LC,5,0,0,LC,4,-1,-1,
91AFD09F-7422-454A-BA2F-F2004EC82DD7,Carex ornithopodioides,,C. ornithopoda agg.,Alpen-Vogelfuß-Segge,LC,4,0,0,LC,4,0,0,
01F7248F-3370-42A2-A33D-23F37D0DF123,Carex oshimensis,,,Japan-Gold-Segge,-,,,,u,,,,
3D32F01A-8D26-4F66-9BD5-87CA2563A5DB,Carex pairae s. str.,,C. muricata agg.,Pairas Segge,EN,1,-1,-1,(DD),dd,dd,dd,NT: Die Art ist zwischen Nauders und dem Reschenpass bestätigt.
2E8C6BD1-C365-4B05-85C0-13052572A34E,Carex pallescens,,,Bleich-Segge,LC,5,0,0,LC,5,0,0,
45D5EE16-497D-4651-BF82-A2ACDBA0BE10,Carex panicea,,,Hirse-Segge,LC,5,-1,-1,LC,5,-1,-1,
7EE4BC94-9AF7-4892-8593-C9826CFED74E,Carex paniculata,,,Rispen-Segge,LC,5,-1,-1,LC,5,-1,-1,
111DC58A-E1E2-4568-9C2E-735257C6138A,Carex parviflora,,C. atrata agg.,Kleinblütige Segge,LC,4,0,0,LC,5,0,0,
82C1D9FA-93BE-4D07-ADC2-489928CC8124,Carex pauciflora,,,Wenigblütige Segge,LC,4,-1,-1,LC,4,-1,-1,
D0BF0337-E750-46F5-A11A-E6F9BE2B51A9,Carex paupercula,,,"Riesel-Segge, Magellan-S.",LC,4,-1,-1,LC,4,-1,-1,
16879F6A-FA4D-4EDF-9CF4-1B558C0C0D04,Carex pilosa,,,Wimper-Segge,LC,2,0,0,-,,,,
D26ED852-6F11-45D5-9F77-5A68F59C4027,Carex pilulifera,,,Pillen-Segge,LC,4,-1,0,LC,5,0,0,
C001DB50-9F28-4F9C-B62B-2F23AD589B40,Carex polyphylla,"syn. C. guestphalica, C. leersiana, C. leersii",C. muricata agg.,Vielblättrige Stachel-Segge,DD,dd,dd,dd,DD,dd,dd,dd,
4AF8D1B1-FA0E-481A-93AF-316616684884,Carex praecox s. str.,,C. praecox agg.,"Frühe Segge, Weg-S.",u,,,,u,,,,OT: Keine rezenten Vorkommen.
C5C88A1B-76B7-4F6A-9AF1-3FF3252F706E,Carex pseudocyperus,,,Große Zypergras-Segge,CR,2,-2,-3,e,,,,"NT: Die Art kommt sehr punktuell vom Innsbrucker Raum ostwärts vor, rezent bestätigt werden konnte sie von Lans, Reith im Alpbachtal und dem Schwarzsee bei Kitzbühel (Pagitz et al. 2023). Die Populationen sind durchwegs klein bis extrem klein und entsprechend bedroht. – OT: Verwilderungen im Lienzer Becken sind seit 2011 dokumentiert."
F53D6A22-F17B-4059-AF23-EE1780666B0C,Carex pulicaris,,,Floh-Segge,VU,4,-2,-2,CR,1,-2,-3,"NT: Umgestuft von NT auf VU wegen oft kleiner Populationsgrößen und Habitatgefährdung. – OT: Durch den Neubau der Felbertauernstraße beim Südportal wurde in den letzten Jahren ein Vorkommen beeinträchtigt, ansonsten ist die Art rezent von der Brühl in Matrei in Osttirol bekannt."
73942F8A-8DF4-468E-A5CE-8CD76FA2874A,Carex randalpina,,,Alpenrand-Segge,EN,1,-1,-1,-,,,,NT: Die Art ist gesichert nur von zwei Fundpunkten bei Brixen im Thale und vom Kohlental zwischen Reitstätt und Lederer bekannt. 
419EEE78-EB84-47AC-92D9-BE06BBB352CA,Carex remota,,,Winkel-Segge,LC,4,-1,-1,NT,4,-1,-2,
359F7478-B109-40B5-AB00-572F6C824D87,Carex riparia,,,Ufer-Segge,CR,1,-2,-3,-,,,,"NT: Von vier Fundorten (bei Vils, Innsbruck, Arzl und Wörgl) konnten nur mehr jene bei Innsbruck und Arzl bestätigt werden. Der Status der neu gefundenen Population am Lohbach in Innsbruck ist unklar (Pagitz et al. 2023)."
5FB7BD42-4F7C-4B3A-8A94-082B259FE490,Carex rostrata,,,Schnabel-Segge,LC,5,-1,-1,LC,5,-1,-1,NT: In Tieflagen gefährdet (VU).
18F48536-C6A9-43C0-A479-64A7031AA035,Carex rupestris,,,Felsen-Segge,LC,3,0,0,LC,4,0,0,
756AEB34-D27A-4D7B-94DF-88FCA45B2084,Carex sempervirens,,,Horst-Segge,LC,5,0,0,LC,5,0,0,
01B18000-ECEE-47BC-AAF1-7A3E508C6C58,Carex simpliciuscula,syn. Kobresia simpliciuscula,,Schuppenried,NT,2,0,-1,LC,4,0,-1,
72474003-C191-4009-B5FC-431352F985D6,Carex spicata,,C. muricata agg.,Dichtährige Stachel-Segge,LC,4,0,0,LC,4,0,0,
4D0ED28A-A044-4D37-9A87-8DB53AD9704B,Carex strigosa,,,Dünnährige Segge,u,,,,/,,,,
352DE77E-5A36-4D05-BE18-D75059893DDB,Carex supina,,,"Steppenrasen-Segge, Kleine S.",CR,1,0,-3,-,,,,"NT: Die Art wurde vor kurzem bei Fließ entdeckt (Pagitz et al. 2023), aktuell ist ein kleinflächiger Bestand bekannt (Pagitz ined.)."
769BA542-F685-407C-90B9-06AF1AA5756A,Carex sylvatica,,,Wald-Segge,LC,5,0,0,LC,4,0,0,
A6EFD8A0-F8DC-47F7-9658-57951B332E66,Carex tomentosa,,,Filz-Segge,EN,2,-1,-2,CR,2,-2,-3,"NT: Die Art kommt im Unterinntal, Außerfern, Gurgltal und dem Mieminger Plateau vor, Nachweise aus jüngster Zeit gelangen bei Kramsach, Obermieming und Fronhausen (Pagitz et al. 2023). – OT: Rezent sind nur äußerst individuenarme Vorkommen im Lienzer Becken sowie in der Umgebung des Tristachersees bekannt."
61364A04-87A7-4451-9B98-91387036C791,Carex umbrosa,,,Schatten-Segge,VU,3,-2,-1,LC,4,-1,-1,
8C8BE40A-E4BC-47B4-A550-BB80F15D3A5C,Carex vaginata,,,Scheiden-Segge,CR,1,-1,-3,-,,,,"NT: Die Art kommt an ihren beiden kleinflächigen Fundorten bei Nauders noch vor, ist allerdings hochgradig bedroht (Pagitz et al. 2023)."
27C64D56-36B9-4221-8CE3-E7F112C72DD6,Carex vesicaria,,,Blasen-Segge,NT,4,-2,-1,CR,2,-2,-3,OT: Rezent sind drei kleine Bestände bekannt.
EA00473F-5277-4656-9308-DDAAA984B72B,Carex viridula,syn. C. oederi; inkl. C. scandinavica,C. flava agg.,Kleine Gelb-Segge,LC,4,-1,-1,LC,4,-1,-1,
24F02E50-E5FC-4438-AB45-0B27987FA72A,Carex vulpina s. str.,,,Fuchs-Segge,EN,2,-1,-2,(CR),dd,dd,dd,"NT: Die Art ist historisch aus dem Raum Innsbruck und Kufstein angegeben. Jüngere Meldungen stammen aus der Hinterriß und rezent aus der Loar bei Kramsach und Baumkirchen. – OT: Eine historische Angabe von Rauschenfels von Lengberg ist unbelegt und daher taxonomisch unklar; falls die Art hier tatsächlich vorkam, ist sie aufgrund der markant geänderten Standortsverhältnisse in diesem Bereich erloschen."
4B5257B4-65F5-4745-B45F-9E6A3C985141,Carex vulpinoidea,,,Fuchsseggenähnliche Segge,e?,,,,-,,,,
A25BD4E5-9AC3-4A98-A9EF-01FF6B384520,Carlina acaulis,,,"Silberdistel, Große Eberwurz",LC,5,0,0,LC,5,-1,-1,In Tieflagen gefährdet (VU).
A37DA035-16FF-4BA2-A765-9C11A487EDC7,Carlina biebersteinii s. str.,syn. C. biebersteinii subsp. biebersteinii,C. vulgaris agg.,Langblättrige Golddistel,LC,4,0,0,VU,1,0,-1,
F861AFC7-DC2E-47E9-9940-D2691FD1A695,Carlina vulgaris s. str.,,C. vulgaris agg.,Gewöhnliche Golddistel,LC,4,0,0,LC,4,0,0,
A7A3C48B-8553-4434-88C5-CA9090E89A65,Carpinus betulus,,,Hainbuche,NT,3,-1,-1,u,,,,NT: Die Art ist nur im Nordosten Nordtirols sicher heimisch. – OT: In Osttirol nur spontane Verwilderungen aus Anpflanzungen.
D6941A27-B7E8-4354-BF41-C3454812CD28,Carthamus tinctorius,,,"Echt-Färberdistel, Saflor",u,,,,-,,,,
E82F2D4C-F80E-4382-A09A-49FF633D1A42,Carum carvi,,,Kümmel,LC,5,0,0,LC,5,0,0,
62BD0AFC-59F9-40CC-A5B5-1CB0398D8862,Caryopteris × clandonensis,(Kulturhybride),,Blaubart,-,,,,u,,,,
98719EBA-43D6-4B74-ACE4-ED519A5C9532,Castanea sativa,,,Edelkastanie,u,,,,e,,,,OT: Der Status in Osttirol ist unklar: Es gibt bereits ältere Angaben aus der Mitte des 20. Jh. (Waschgler) und auch eine frühe Kultivierung der Art (ev. zur Römerzeit?) ist nicht ganz auszuschließen. Neuerdings gibt es etliche junge Spontanvorkommen v. a. sonnseitig im Lienzer Becken in Mischwäldern im Bereich der Eichenwaldzone. 
7AC8D10D-ADEE-48AC-B103-185C92873419,Catabrosa aquatica,,,Quellgras,CR,1,-3,-2,CR,1,-3,-3,"NT: Dies ist eine der Arten mit dem stärksten Rückgang in Nordtirol. Ehemals weit verbreitet, sind rezente Vorkommen mittlerweile nur im Fimbatal bekannt (Pagitz et al. 2023). – OT: Starke Rückgänge in den letzten Jahrzehnten, die letzte Beobachtung stammt aus 2011 von Sillian."
F6A496AB-4DAC-44EE-B821-84E260209BB2,Catalpa bignonioides,,,Trompetenbaum,u,,,,u,,,,
DABDAC60-0312-4D00-8AA7-F4BF6B5CB979,Caucalis platycarpos,,,Haftdolde,u,,,,-,,,,
1422A6F2-C4DB-4355-BA7D-84B05F5A6910,Celastrus orbiculatus,,,Rundblättriger Baumwürger,-,,,,u,,,,OT: In einem Individuum verwildert an der Isel in St. Johann im Walde (Stöhr ined.); Ausbreitungstendenzen in den letzten Jahren konnten nicht festgestellt werden.
69F3BAAF-2E32-49AF-94AE-B0C4A194DACD,Cenchrus purpurascens,,,Fuchsschwanz-Federborstengras,u,,,,u,,,,
322418C0-C3F0-46C7-B49C-14C88C946F05,Centaurea bracteata,syn. C. jacea subsp. gaudinii,C. jacea agg.,Hellschuppige Flockenblume,/,,,,CR,1,-2,-1,OT: Neben einem individuenarmen Vorkommen in Debant kommt diese Art noch in einem guten Bestand in Dölsach in einer Magerweide vor (Stöhr ined.).
9EE41018-A4CD-464E-B5FD-C39CDCFDE619,Centaurea cyanus,syn. Cyanus segetum,,Kornblume,CR,2,-3,-2,CR,1,-3,-2,"Die Art ist segetal nahezu erloschen, neben den wenigen verbliebenen Vorkommen in Äckern, erfolgen heute unbeständige Verwilderungen aus Blumenmischungen (Pagitz et al. 2023)."
59A54B97-815D-463A-8C18-7301FED7D5D3,Centaurea jacea s. str.,syn. C. jacea subsp. jacea,C. jacea agg.,Wiesen-Flockenblume i. e. S.,LC,5,-2,-1,LC,4,-1,-1,
40F1BB28-C7D9-4233-B1CB-763BC07A8C40,Centaurea montana,syn. Cyanus montanus s. str.,,Berg-Flockenblume,LC,5,0,0,e,,,,"OT: Standörtlich plausibel wirkende indigene Vorkommen sind aus Osttirol nicht bekannt, die Art tritt v. a. im Defereggental vielfach verwildert auf."
A37846E2-A3B1-4223-B66D-0FF98CBD9D5F,Centaurea nervosa,,C. uniflora agg.,Feder-Flockenblume,-,,,,RE,0,-3,,"OT: Eine alte Angabe aus Osttirol im Herbarium GJO ist korrekt bestimmt (Kniely 2016). Rezent konnte die Art nicht in Osttirol bestätigt werden, in Kärnten sind grenznahe Vorkommen bekannt (z. B. auf der Jauken)."
7AA4073E-E8C5-4FCF-A785-9A21D1965BC2,Centaurea nigrescens s. str.,,C. nigrescens agg.,Schwärzliche Flockenblume i. e. S.,e,,,,/,,,,
AB33E2E9-F73D-4B6A-9B9D-AFF63989B102,Centaurea pannonica,syn. C. jacea subsp. angustifolia,C. jacea agg.,Schmalblättrige Flockenblume,e,,,,u,,,,
FCE79E9C-821F-426E-822C-DC8895F0B61F,Centaurea pseudophrygia,,C. phrygia agg.,Perücken-Flockenblume,LC,5,0,0,LC,5,0,0,
09F13A6A-0A5A-4274-9507-E039269B7E02,Centaurea scabiosa,,,Skabiosen-Flockenblume,LC,5,-2,-1,LC,5,-1,-1,
815E9D4F-ECA9-4C04-84DC-8CA7C876AD14,Centaurea solstitialis,,,Sonnwend-Flockenblume,u,,,,-,,,,
F2999627-7EFF-4F7A-A6F1-5EC4CCBDCFC9,Centaurea stoebe s. str.,syn. C. stoebe subsp. stoebe,,Gewöhnliche Rispen-Flockenblume,VU,2,-1,-1,NT,4,-2,-1,"NT: Die Art ist im westlichen Nordtirol heimisch, im Raum Innsbruck gibt es etablierte neophytische Vorkommen."
CDA4A216-4082-40CF-B2BF-133B0E843AFA,Centaurea transalpina,syn. C. nigrescens subsp. transalpina,C. nigrescens agg.,Südliche Schwärzliche Flockenblume,CR,1,0,-2,LC,4,0,0,NT: Es existieren nur einzelne Angaben aus Kauns und Spiss. Als heimisch werden nur die Oberländer Populationen betrachtet. Die Angaben aus dem C. nigrescens agg. im Großraum Innsbruck gehören nicht zur heimischen C. transalpina.
